year;month;day;hour;min;sec;h;uh;bHindx;bH
1980.00;3.00;21.00;18.00;28.00;0.00;1.1;0.025;0.00;0.00
1980.00;3.00;21.00;20.00;32.00;0.00;1.1;0.025;0.00;0.00
1980.00;3.00;21.00;22.00;14.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;21.00;23.00;16.00;0.00;1.2;0.025;0.00;0.00
1980.00;3.00;22.00;0.00;37.00;0.00;1.19;0.025;0.00;0.00
1980.00;3.00;22.00;3.00;14.00;0.00;1.12;0.025;0.00;0.00
1980.00;3.00;22.00;5.00;3.00;0.00;1.13;0.025;0.00;0.00
1980.00;3.00;22.00;7.00;16.00;0.00;1.09;0.025;0.00;0.00
1980.00;3.00;22.00;10.00;42.00;0.00;1.09;0.025;0.00;0.00
1980.00;3.00;22.00;12.00;46.00;0.00;1;0.025;0.00;0.00
1980.00;3.00;22.00;14.00;22.00;0.00;1;0.025;0.00;0.00
1980.00;3.00;22.00;15.00;30.00;0.00;1.06;0.025;0.00;0.00
1980.00;3.00;22.00;17.00;0.00;0.00;1.06;0.025;0.00;0.00
1980.00;3.00;22.00;18.00;57.00;0.00;1;0.025;0.00;0.00
1980.00;3.00;22.00;21.00;1.00;0.00;1.01;0.025;0.00;0.00
1980.00;3.00;23.00;1.00;26.00;0.00;1.28;0.025;0.00;0.00
1980.00;3.00;23.00;3.00;11.00;0.00;1.32;0.025;0.00;0.00
1980.00;3.00;23.00;5.00;9.00;0.00;1.34;0.025;0.00;0.00
1980.00;3.00;23.00;8.00;21.00;0.00;1.33;0.025;0.00;0.00
1980.00;3.00;23.00;10.00;11.00;0.00;1.31;0.025;0.00;0.00
1980.00;3.00;23.00;11.00;34.00;0.00;1.36;0.025;0.00;0.00
1980.00;3.00;23.00;15.00;8.00;0.00;1.25;0.025;0.00;0.00
1980.00;3.00;23.00;17.00;39.00;0.00;1.22;0.025;0.00;0.00
1980.00;3.00;24.00;6.00;21.00;0.00;1.1;0.025;0.00;0.00
1980.00;3.00;24.00;7.00;33.00;0.00;1.1;0.025;0.00;0.00
1980.00;3.00;24.00;9.00;41.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;24.00;11.00;51.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;24.00;13.00;22.00;0.00;1.19;0.025;0.00;0.00
1980.00;3.00;24.00;15.00;40.00;0.00;1.14;0.025;0.00;0.00
1980.00;3.00;24.00;17.00;57.00;0.00;1.15;0.025;0.00;0.00
1980.00;3.00;24.00;19.00;58.00;0.00;1.17;0.025;0.00;0.00
1980.00;3.00;24.00;22.00;0.00;0.00;1.27;0.025;0.00;0.00
1980.00;3.00;24.00;23.00;41.00;0.00;1.26;0.025;0.00;0.00
1980.00;3.00;25.00;3.00;0.00;0.00;1.19;0.025;0.00;0.00
1980.00;3.00;25.00;6.00;12.00;0.00;1.19;0.025;0.00;0.00
1980.00;3.00;25.00;8.00;0.00;0.00;1.16;0.025;0.00;0.00
1980.00;3.00;25.00;9.00;27.00;0.00;1.19;0.025;0.00;0.00
1980.00;3.00;25.00;10.00;42.00;0.00;1.2;0.025;0.00;0.00
1980.00;3.00;25.00;11.00;48.00;0.00;1.17;0.025;0.00;0.00
1980.00;3.00;25.00;13.00;59.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;25.00;16.00;14.00;0.00;1.13;0.025;0.00;0.00
1980.00;3.00;25.00;18.00;46.00;0.00;1.11;0.025;0.00;0.00
1980.00;3.00;25.00;20.00;31.00;0.00;1.07;0.025;0.00;0.00
1980.00;3.00;25.00;22.00;36.00;0.00;1.17;0.025;0.00;0.00
1980.00;3.00;26.00;1.00;26.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;26.00;3.00;11.00;0.00;1.13;0.025;0.00;0.00
1980.00;3.00;26.00;6.00;24.00;0.00;1.13;0.025;0.00;0.00
1980.00;3.00;26.00;8.00;26.00;0.00;1.2;0.025;0.00;0.00
1980.00;3.00;26.00;10.00;13.00;0.00;1.2;0.025;0.00;0.00
1980.00;3.00;26.00;11.00;0.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;26.00;13.00;35.00;0.00;1.17;0.025;0.00;0.00
1980.00;3.00;26.00;15.00;28.00;0.00;1.12;0.025;0.00;0.00
1980.00;3.00;26.00;19.00;0.00;0.00;1.06;0.025;0.00;0.00
1980.00;3.00;26.00;20.00;22.00;0.00;1.07;0.025;0.00;0.00
1980.00;3.00;26.00;22.00;33.00;0.00;1.17;0.025;0.00;0.00
1980.00;3.00;27.00;1.00;17.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;27.00;2.00;51.00;0.00;1.16;0.025;0.00;0.00
1980.00;3.00;27.00;4.00;24.00;0.00;1.16;0.025;0.00;0.00
1980.00;3.00;27.00;9.00;27.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;27.00;15.00;23.00;0.00;1.08;0.025;0.00;0.00
1980.00;3.00;27.00;18.00;11.00;0.00;1.03;0.025;0.00;0.00
1980.00;3.00;27.00;22.00;4.00;0.00;1.01;0.025;0.00;0.00
1980.00;3.00;27.00;23.00;28.00;0.00;1.11;0.025;0.00;0.00
1980.00;3.00;28.00;1.00;23.00;0.00;1.12;0.025;0.00;0.00
1980.00;3.00;28.00;5.00;51.00;0.00;1.03;0.025;0.00;0.00
1980.00;3.00;28.00;9.00;4.00;0.00;1;0.025;0.00;0.00
1980.00;3.00;28.00;10.00;26.00;0.00;1.05;0.025;0.00;0.00
1980.00;3.00;28.00;12.00;7.00;0.00;1.05;0.025;0.00;0.00
1980.00;3.00;28.00;17.00;5.00;0.00;1;0.025;0.00;0.00
1980.00;3.00;28.00;22.00;40.00;0.00;1.01;0.025;0.00;0.00
1980.00;3.00;29.00;0.00;23.00;0.00;1.09;0.025;0.00;0.00
1980.00;3.00;29.00;2.00;2.00;0.00;1.1;0.025;0.00;0.00
1980.00;3.00;29.00;6.00;12.00;0.00;1;0.025;0.00;0.00
1980.00;3.00;29.00;8.00;47.00;0.00;0.98;0.025;0.00;0.00
1980.00;3.00;29.00;15.00;17.00;0.00;0.97;0.025;0.00;0.00
1980.00;3.00;29.00;16.00;1.00;0.00;0.94;0.025;0.00;0.00
1980.00;3.00;29.00;20.00;8.00;0.00;0.82;0.025;0.00;0.00
1980.00;3.00;29.00;22.00;32.00;0.00;0.77;0.025;0.00;0.00
1980.00;3.00;30.00;3.00;12.00;0.00;0.72;0.025;0.00;0.00
1980.00;3.00;30.00;5.00;5.00;0.00;0.7;0.025;0.00;0.00
1980.00;3.00;30.00;7.00;6.00;0.00;0.7;0.025;0.00;0.00
1980.00;3.00;30.00;8.00;45.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;30.00;11.00;11.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;30.00;14.00;34.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;30.00;16.00;59.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;30.00;19.00;47.00;0.00;0.69;0.025;0.00;0.00
1980.00;3.00;31.00;5.00;28.00;0.00;0.65;0.025;0.00;0.00
1980.00;3.00;31.00;11.00;49.00;0.00;0.64;0.025;0.00;0.00
1980.00;3.00;31.00;13.00;50.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;31.00;15.00;57.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;31.00;17.00;23.00;0.00;0.65;0.025;0.00;0.00
1980.00;3.00;31.00;20.00;6.00;0.00;0.65;0.025;0.00;0.00
1980.00;3.00;31.00;22.00;33.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;1.00;0.00;50.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;1.00;2.00;18.00;0.00;0.99;0.025;0.00;0.00
1980.00;4.00;1.00;5.00;26.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;1.00;8.00;39.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;1.00;10.00;10.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;1.00;11.00;28.00;0.00;0.96;0.025;0.00;0.00
1980.00;4.00;1.00;13.00;47.00;0.00;0.97;0.025;0.00;0.00
1980.00;4.00;1.00;15.00;2.00;0.00;0.99;0.025;0.00;0.00
1980.00;4.00;1.00;16.00;9.00;0.00;0.97;0.025;0.00;0.00
1980.00;4.00;1.00;18.00;33.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;1.00;21.00;10.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;2.00;4.00;45.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;2.00;6.00;37.00;0.00;0.96;0.025;0.00;0.00
1980.00;4.00;2.00;12.00;25.00;0.00;0.91;0.025;0.00;0.00
1980.00;4.00;2.00;15.00;48.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;2.00;19.00;33.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;2.00;23.00;0.00;0.00;0.91;0.025;0.00;0.00
1980.00;4.00;3.00;1.00;26.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;3.00;3.00;51.00;0.00;1.04;0.025;0.00;0.00
1980.00;4.00;3.00;5.00;39.00;0.00;1.05;0.025;0.00;0.00
1980.00;4.00;3.00;10.00;22.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;3.00;12.00;23.00;0.00;1;0.025;0.00;0.00
1980.00;4.00;3.00;16.00;39.00;0.00;1.01;0.025;0.00;0.00
1980.00;4.00;3.00;20.00;36.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;3.00;23.00;35.00;0.00;1.04;0.025;0.00;0.00
1980.00;4.00;4.00;1.00;19.00;0.00;1.08;0.025;0.00;0.00
1980.00;4.00;4.00;3.00;7.00;0.00;1.04;0.025;0.00;0.00
1980.00;4.00;4.00;5.00;19.00;0.00;1.05;0.025;0.00;0.00
1980.00;4.00;4.00;8.00;8.00;0.00;1;0.025;0.00;0.00
1980.00;4.00;4.00;10.00;56.00;0.00;0.99;0.025;0.00;0.00
1980.00;4.00;4.00;13.00;30.00;0.00;1.06;0.025;0.00;0.00
1980.00;4.00;4.00;19.00;40.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;4.00;22.00;32.00;0.00;0.9;0.025;0.00;0.00
1980.00;4.00;5.00;0.00;30.00;0.00;1.01;0.025;0.00;0.00
1980.00;4.00;5.00;1.00;53.00;0.00;1.02;0.025;0.00;0.00
1980.00;4.00;5.00;3.00;48.00;0.00;0.99;0.025;0.00;0.00
1980.00;4.00;5.00;8.00;31.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;5.00;10.00;14.00;0.00;1.03;0.025;0.00;0.00
1980.00;4.00;5.00;14.00;18.00;0.00;1.02;0.025;0.00;0.00
1980.00;4.00;5.00;21.00;38.00;0.00;0.7;0.025;0.00;0.00
1980.00;4.00;5.00;23.00;23.00;0.00;0.63;0.025;0.00;0.00
1980.00;4.00;6.00;1.00;23.00;0.00;0.6;0.025;0.00;0.00
1980.00;4.00;6.00;4.00;3.00;0.00;0.57;0.025;0.00;0.00
1980.00;4.00;6.00;10.00;4.00;0.00;0.53;0.025;0.00;0.00
1980.00;4.00;6.00;11.00;51.00;0.00;0.76;0.025;0.00;0.00
1980.00;4.00;6.00;13.00;1.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;6.00;15.00;34.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;6.00;16.00;40.00;0.00;0.78;0.025;0.00;0.00
1980.00;4.00;6.00;18.00;37.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;6.00;21.00;56.00;0.00;0.59;0.025;0.00;0.00
1980.00;4.00;7.00;1.00;1.00;0.00;0.54;0.025;0.00;0.00
1980.00;4.00;7.00;4.00;29.00;0.00;0.51;0.025;0.00;0.00
1980.00;4.00;7.00;7.00;3.00;0.00;0.51;0.025;0.00;0.00
1980.00;4.00;7.00;12.00;34.00;0.00;0.49;0.025;0.00;0.00
1980.00;4.00;8.00;19.00;22.00;0.00;0.44;0.025;0.00;0.00
1980.00;4.00;8.00;20.00;23.00;0.00;0.5;0.025;0.00;0.00
1980.00;4.00;8.00;21.00;34.00;0.00;0.64;0.025;0.00;0.00
1980.00;4.00;8.00;23.00;6.00;0.00;0.73;0.025;0.00;0.00
1980.00;4.00;9.00;1.00;19.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;9.00;2.00;48.00;0.00;0.96;0.025;0.00;0.00
1980.00;4.00;9.00;6.00;4.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;9.00;7.00;39.00;0.00;0.97;0.025;0.00;0.00
1980.00;4.00;9.00;9.00;15.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;9.00;11.00;29.00;0.00;0.96;0.025;0.00;0.00
1980.00;4.00;9.00;13.00;49.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;9.00;15.00;25.00;0.00;0.86;0.025;0.00;0.00
1980.00;4.00;9.00;20.00;8.00;0.00;0.65;0.025;0.00;0.00
1980.00;4.00;9.00;22.00;40.00;0.00;0.58;0.025;0.00;0.00
1980.00;4.00;10.00;0.00;47.00;0.00;0.71;0.025;0.00;0.00
1980.00;4.00;10.00;2.00;2.00;0.00;0.73;0.025;0.00;0.00
1980.00;4.00;10.00;4.00;58.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;10.00;6.00;51.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;10.00;14.00;16.00;0.00;0.5;0.025;0.00;0.00
1980.00;4.00;10.00;19.00;9.00;0.00;0.52;0.025;0.00;0.00
1980.00;4.00;10.00;21.00;0.00;0.00;0.5;0.025;0.00;0.00
1980.00;4.00;11.00;1.00;19.00;0.00;0.43;0.025;0.00;0.00
1980.00;4.00;11.00;4.00;45.00;0.00;0.41;0.025;0.00;0.00
1980.00;4.00;11.00;15.00;47.00;0.00;0.39;0.025;0.00;0.00
1980.00;4.00;11.00;17.00;41.00;0.00;0.57;0.025;0.00;0.00
1980.00;4.00;11.00;18.00;23.00;0.00;0.6;0.025;0.00;0.00
1980.00;4.00;11.00;19.00;32.00;0.00;0.6;0.025;0.00;0.00
1980.00;4.00;11.00;21.00;12.00;0.00;0.55;0.025;0.00;0.00
1980.00;4.00;12.00;0.00;24.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;12.00;1.00;50.00;0.00;0.88;0.025;0.00;0.00
1980.00;4.00;12.00;4.00;26.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;12.00;7.00;7.00;0.00;0.78;0.025;0.00;0.00
1980.00;4.00;12.00;8.00;16.00;0.00;0.74;0.025;0.00;0.00
1980.00;4.00;12.00;10.00;49.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;12.00;13.00;39.00;0.00;0.66;0.025;0.00;0.00
1980.00;4.00;12.00;16.00;12.00;0.00;0.64;0.025;0.00;0.00
1980.00;4.00;12.00;20.00;16.00;0.00;0.56;0.025;0.00;0.00
1980.00;4.00;13.00;0.00;1.00;0.00;0.47;0.025;0.00;0.00
1980.00;4.00;13.00;3.00;8.00;0.00;0.42;0.025;0.00;0.00
1980.00;4.00;13.00;4.00;45.00;0.00;0.42;0.025;0.00;0.00
1980.00;4.00;13.00;6.00;28.00;0.00;0.46;0.025;0.00;0.00
1980.00;4.00;13.00;8.00;39.00;0.00;0.46;0.025;0.00;0.00
1980.00;4.00;13.00;11.00;54.00;0.00;0.41;0.025;0.00;0.00
1980.00;4.00;13.00;13.00;53.00;0.00;0.41;0.025;0.00;0.00
1980.00;4.00;13.00;15.00;41.00;0.00;0.59;0.025;0.00;0.00
1980.00;4.00;13.00;17.00;19.00;0.00;0.6;0.025;0.00;0.00
1980.00;4.00;14.00;0.00;46.00;0.00;0.43;0.025;0.00;0.00
1980.00;4.00;14.00;3.00;33.00;0.00;0.39;0.025;0.00;0.00
1980.00;4.00;14.00;6.00;53.00;0.00;0.36;0.025;0.00;0.00
1980.00;4.00;14.00;8.00;41.00;0.00;0.36;0.025;0.00;0.00
1980.00;4.00;14.00;11.00;26.00;0.00;0.59;0.025;0.00;0.00
1980.00;4.00;14.00;12.00;48.00;0.00;0.58;0.025;0.00;0.00
1980.00;4.00;14.00;15.00;12.00;0.00;0.51;0.025;0.00;0.00
1980.00;4.00;14.00;18.00;17.00;0.00;0.49;0.025;0.00;0.00
1980.00;4.00;14.00;20.00;47.00;0.00;0.44;0.025;0.00;0.00
1980.00;4.00;14.00;22.00;56.00;0.00;0.66;0.025;0.00;0.00
1980.00;4.00;14.00;23.00;51.00;0.00;0.71;0.025;0.00;0.00
1980.00;4.00;15.00;1.00;40.00;0.00;0.87;0.025;0.00;0.00
1980.00;4.00;15.00;2.00;16.00;0.00;0.9;0.025;0.00;0.00
1980.00;4.00;15.00;4.00;16.00;0.00;0.88;0.025;0.00;0.00
1980.00;4.00;15.00;7.00;35.00;0.00;0.86;0.025;0.00;0.00
1980.00;4.00;15.00;13.00;53.00;0.00;0.63;0.025;0.00;0.00
1980.00;4.00;15.00;19.00;33.00;0.00;0.49;0.025;0.00;0.00
1980.00;4.00;15.00;22.00;22.00;0.00;0.45;0.025;0.00;0.00
1980.00;4.00;16.00;0.00;33.00;0.00;0.57;0.025;0.00;0.00
1980.00;4.00;16.00;2.00;26.00;0.00;0.61;0.025;0.00;0.00
1980.00;4.00;16.00;4.00;42.00;0.00;0.71;0.025;0.00;0.00
1980.00;4.00;16.00;7.00;40.00;0.00;0.83;0.025;0.00;0.00
1980.00;4.00;16.00;9.00;34.00;0.00;0.83;0.025;0.00;0.00
1980.00;4.00;16.00;11.00;19.00;0.00;0.8;0.025;0.00;0.00
1980.00;4.00;16.00;15.00;31.00;0.00;1.06;0.025;0.00;0.00
1980.00;4.00;16.00;16.00;58.00;0.00;1.14;0.025;0.00;0.00
1980.00;4.00;16.00;18.00;41.00;0.00;1.29;0.025;0.00;0.00
1980.00;4.00;16.00;20.00;2.00;0.00;1.32;0.025;0.00;0.00
1980.00;4.00;16.00;21.00;24.00;0.00;1.35;0.025;0.00;0.00
1980.00;4.00;16.00;23.00;12.00;0.00;1.38;0.025;0.00;0.00
1980.00;4.00;17.00;1.00;55.00;0.00;1.33;0.025;0.00;0.00
1980.00;4.00;17.00;4.00;4.00;0.00;1.33;0.025;0.00;0.00
1980.00;4.00;17.00;6.00;34.00;0.00;1.29;0.025;0.00;0.00
1980.00;4.00;17.00;9.00;23.00;0.00;1.32;0.025;0.00;0.00
1980.00;4.00;17.00;11.00;18.00;0.00;1.34;0.025;0.00;0.00
1980.00;4.00;17.00;13.00;0.00;0.00;1.34;0.025;0.00;0.00
1980.00;4.00;17.00;15.00;43.00;0.00;1.29;0.025;0.00;0.00
1980.00;4.00;17.00;17.00;22.00;0.00;1.28;0.025;0.00;0.00
1980.00;4.00;17.00;18.00;31.00;0.00;1.3;0.025;0.00;0.00
1980.00;4.00;17.00;20.00;38.00;0.00;1.31;0.025;0.00;0.00
1980.00;4.00;17.00;22.00;46.00;0.00;1.24;0.025;0.00;0.00
1980.00;4.00;18.00;0.00;23.00;0.00;1.24;0.025;0.00;0.00
1980.00;4.00;18.00;2.00;18.00;0.00;1.28;0.025;0.00;0.00
1980.00;4.00;18.00;4.00;6.00;0.00;1.28;0.025;0.00;0.00
1980.00;4.00;18.00;7.00;36.00;0.00;1.18;0.025;0.00;0.00
1980.00;4.00;18.00;9.00;4.00;0.00;1.17;0.025;0.00;0.00
1980.00;4.00;18.00;11.00;5.00;0.00;1.21;0.025;0.00;0.00
1980.00;4.00;18.00;12.00;50.00;0.00;1.18;0.025;0.00;0.00
1980.00;4.00;18.00;15.00;53.00;0.00;1.14;0.025;0.00;0.00
1980.00;4.00;18.00;20.00;12.00;0.00;1.06;0.025;0.00;0.00
1980.00;4.00;18.00;23.00;3.00;0.00;1.2;0.025;0.00;0.00
1980.00;4.00;19.00;0.00;40.00;0.00;1.22;0.025;0.00;0.00
1980.00;4.00;19.00;3.00;8.00;0.00;1.21;0.025;0.00;0.00
1980.00;4.00;19.00;7.00;42.00;0.00;1.11;0.025;0.00;0.00
1980.00;4.00;19.00;10.00;3.00;0.00;1.15;0.025;0.00;0.00
1980.00;4.00;19.00;14.00;31.00;0.00;1.06;0.025;0.00;0.00
1980.00;4.00;19.00;16.00;32.00;0.00;1.05;0.025;0.00;0.00
1980.00;4.00;19.00;21.00;25.00;0.00;0.95;0.025;0.00;0.00
1980.00;4.00;19.00;23.00;45.00;0.00;1.05;0.025;0.00;0.00
1980.00;4.00;20.00;2.00;42.00;0.00;1;0.025;0.00;0.00
1980.00;4.00;20.00;5.00;55.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;20.00;8.00;31.00;0.00;0.89;0.025;0.00;0.00
1980.00;4.00;20.00;12.00;28.00;0.00;0.87;0.025;0.00;0.00
1980.00;4.00;20.00;15.00;14.00;0.00;0.91;0.025;0.00;0.00
1980.00;4.00;20.00;17.00;36.00;0.00;0.88;0.025;0.00;0.00
1980.00;4.00;20.00;22.00;1.00;0.00;0.84;0.025;0.00;0.00
1980.00;4.00;21.00;1.00;53.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;21.00;6.00;41.00;0.00;0.79;0.025;0.00;0.00
1980.00;4.00;21.00;10.00;10.00;0.00;0.8;0.025;0.00;0.00
1980.00;4.00;21.00;21.00;2.00;0.00;0.77;0.025;0.00;0.00
1980.00;4.00;21.00;23.00;39.00;0.00;0.91;0.025;0.00;0.00
1980.00;4.00;22.00;0.00;24.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;22.00;1.00;58.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;22.00;4.00;19.00;0.00;1.07;0.025;0.00;0.00
1980.00;4.00;22.00;5.00;36.00;0.00;1.11;0.025;0.00;0.00
1980.00;4.00;22.00;9.00;21.00;0.00;1.12;0.025;0.00;0.00
1980.00;4.00;22.00;11.00;47.00;0.00;1.07;0.025;0.00;0.00
1980.00;4.00;22.00;16.00;20.00;0.00;1.04;0.025;0.00;0.00
1980.00;4.00;22.00;18.00;23.00;0.00;0.99;0.025;0.00;0.00
1980.00;4.00;22.00;19.00;50.00;0.00;0.99;0.025;0.00;0.00
1980.00;4.00;22.00;22.00;14.00;0.00;1.06;0.025;0.00;0.00
1980.00;4.00;23.00;3.00;0.00;0.00;0.95;0.025;0.00;0.00
1980.00;4.00;23.00;4.00;39.00;0.00;0.95;0.025;0.00;0.00
1980.00;4.00;23.00;6.00;21.00;0.00;1;0.025;0.00;0.00
1980.00;4.00;23.00;8.00;25.00;0.00;1;0.025;0.00;0.00
1980.00;4.00;23.00;12.00;21.00;0.00;0.9;0.025;0.00;0.00
1980.00;4.00;23.00;15.00;25.00;0.00;0.86;0.025;0.00;0.00
1980.00;4.00;23.00;17.00;25.00;0.00;0.81;0.025;0.00;0.00
1980.00;4.00;23.00;20.00;32.00;0.00;0.72;0.025;0.00;0.00
1980.00;4.00;23.00;22.00;59.00;0.00;1.01;0.025;0.00;0.00
1980.00;4.00;24.00;0.00;41.00;0.00;1.06;0.025;0.00;0.00
1980.00;4.00;24.00;2.00;57.00;0.00;1.03;0.025;0.00;0.00
1980.00;4.00;24.00;6.00;51.00;0.00;1.01;0.025;0.00;0.00
1980.00;4.00;24.00;10.00;3.00;0.00;0.95;0.025;0.00;0.00
1980.00;4.00;24.00;12.00;10.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;24.00;14.00;28.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;24.00;15.00;43.00;0.00;0.9;0.025;0.00;0.00
1980.00;4.00;24.00;19.00;40.00;0.00;0.77;0.025;0.00;0.00
1980.00;4.00;24.00;21.00;47.00;0.00;0.86;0.025;0.00;0.00
1980.00;4.00;24.00;23.00;5.00;0.00;0.9;0.025;0.00;0.00
1980.00;4.00;25.00;0.00;50.00;0.00;1.01;0.025;0.00;0.00
1980.00;4.00;25.00;2.00;11.00;0.00;1.02;0.025;0.00;0.00
1980.00;4.00;25.00;3.00;41.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;25.00;4.00;56.00;0.00;0.98;0.025;0.00;0.00
1980.00;4.00;25.00;7.00;14.00;0.00;1;0.025;0.00;0.00
1980.00;4.00;25.00;9.00;38.00;0.00;0.94;0.025;0.00;0.00
1980.00;4.00;25.00;12.00;38.00;0.00;0.89;0.025;0.00;0.00
1980.00;4.00;25.00;14.00;48.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;25.00;17.00;0.00;0.00;0.8;0.025;0.00;0.00
1980.00;4.00;25.00;21.00;56.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;26.00;1.00;35.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;26.00;3.00;1.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;26.00;4.00;50.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;26.00;9.00;30.00;0.00;1.03;0.025;0.00;0.00
1980.00;4.00;26.00;12.00;57.00;0.00;0.97;0.025;0.00;0.00
1980.00;4.00;26.00;16.00;12.00;0.00;0.87;0.025;0.00;0.00
1980.00;4.00;26.00;20.00;31.00;0.00;0.87;0.025;0.00;0.00
1980.00;4.00;26.00;22.00;19.00;0.00;0.91;0.025;0.00;0.00
1980.00;4.00;27.00;0.00;25.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;27.00;4.00;35.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;27.00;6.00;31.00;0.00;0.89;0.025;0.00;0.00
1980.00;4.00;27.00;10.00;9.00;0.00;0.71;0.025;0.00;0.00
1980.00;4.00;27.00;12.00;47.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;27.00;15.00;18.00;0.00;0.8;0.025;0.00;0.00
1980.00;4.00;27.00;16.00;36.00;0.00;0.81;0.025;0.00;0.00
1980.00;4.00;27.00;19.00;12.00;0.00;0.75;0.025;0.00;0.00
1980.00;4.00;27.00;21.00;10.00;0.00;0.81;0.025;0.00;0.00
1980.00;4.00;27.00;23.00;3.00;0.00;0.82;0.025;0.00;0.00
1980.00;4.00;28.00;3.00;4.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;28.00;5.00;31.00;0.00;0.61;0.025;0.00;0.00
1980.00;4.00;28.00;7.00;13.00;0.00;0.59;0.025;0.00;0.00
1980.00;4.00;28.00;9.00;15.00;0.00;0.55;0.025;0.00;0.00
1980.00;4.00;28.00;11.00;57.00;0.00;0.53;0.025;0.00;0.00
1980.00;4.00;28.00;15.00;33.00;0.00;0.51;0.025;0.00;0.00
1980.00;4.00;28.00;17.00;23.00;0.00;0.63;0.025;0.00;0.00
1980.00;4.00;28.00;19.00;59.00;0.00;0.63;0.025;0.00;0.00
1980.00;4.00;28.00;20.00;31.00;0.00;0.6;0.025;0.00;0.00
1980.00;4.00;28.00;22.00;7.00;0.00;0.6;0.025;0.00;0.00
1980.00;4.00;29.00;0.00;48.00;0.00;0.87;0.025;0.00;0.00
1980.00;4.00;29.00;2.00;35.00;0.00;0.93;0.025;0.00;0.00
1980.00;4.00;29.00;3.00;57.00;0.00;0.96;0.025;0.00;0.00
1980.00;4.00;29.00;5.00;45.00;0.00;0.96;0.025;0.00;0.00
1980.00;4.00;29.00;7.00;50.00;0.00;0.92;0.025;0.00;0.00
1980.00;4.00;29.00;11.00;35.00;0.00;0.89;0.025;0.00;0.00
1980.00;4.00;29.00;21.00;7.00;0.00;0.65;0.025;0.00;0.00
1980.00;4.00;29.00;23.00;15.00;0.00;0.76;0.025;0.00;0.00
1980.00;4.00;30.00;2.00;51.00;0.00;0.77;0.025;0.00;0.00
1980.00;4.00;30.00;6.00;38.00;0.00;0.87;0.025;0.00;0.00
